Identificador de persona,Identificador de hogar,Area,Sexo,Edad,Seguro Social - Alternativa 1,Seguro Social - Alternativa 2,Estado civil,Nivel de instrucción,Nivel de instrucción.1,Cómo se considera,Condición de inactividad,Categoría de ocupación,Cuántos años trabaja,Condición de actividad,Ingreso Laboral,Grupo de Ocupación CIUO8 (población ocupada de 15 años y más),Rama de Actividad CIIU4 (población ocupada de 15 años y más),Ingreso per cápita,Pobreza,Extrema Pobreza,Forma de tenencia de la vivienda,"Con relación al mes anterior, la situación económica de su hogar es:",Cómo cree usted que será la situación económica de su hogar dentro de los próximos 3 meses:,Planea usted o algún miembro del hogar adquirir un vehículo en los próximos 3 meses,"Planea usted o algún miembro del hogar adquirir un inmueble (casa, departamento, pieza) en los próximos 3 meses","Usted o algún miembro del hogar tiene planes de endeudamiento en los próximos 3 meses (bancos, financieras, etc.)","Con relación al mes anterior, la situación económica del país es:",Usted considera que durante los próximos 3 meses la situación económica del país será:,"En los 3 meses anteriores, considera que la situación en Ecuador para encontrar/mejorar un puesto de trabajo es:",Considera usted que la situación en Ecuador para encontrar/mejorar un puesto de trabajo dentro de 3 meses será:,Género del jefe/a de hogar,Cónyuge,Hijo o Hija,Parientes,No parientes,Empleado(a) doméstico(a),Tipology,PARROQUIA_CODIGO,Número de mujeres en el hogar,Número de personas del hogar,Elección política,Votos proporcionales,random
1971,13015090360100906101,130150903601009061, Rural, Mujer,51.0," IESS, seguro general", Ninguno, Viudo(a), Superior Universitario,Superior,Mestizo,nan, Empleado privado,21.0,Empleo Adecuado/Pleno,550.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",256.6666666666667,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Peor, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,130150,2,3,61,1,17
1972,13015090360100906101,130150903601009061, Rural, Mujer,51.0," IESS, seguro general", Ninguno, Viudo(a), Superior Universitario,Superior,Mestizo,nan, Empleado privado,21.0,Empleo Adecuado/Pleno,550.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",256.6666666666667,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Peor, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,130150,2,3,78,3,14
1973,13015090360100906101,130150903601009061, Rural, Mujer,51.0," IESS, seguro general", Ninguno, Viudo(a), Superior Universitario,Superior,Mestizo,nan, Empleado privado,21.0,Empleo Adecuado/Pleno,550.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",256.6666666666667,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Peor, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,130150,2,3,84,1,10
1974,13015090360100906101,130150903601009061, Rural, Mujer,51.0," IESS, seguro general", Ninguno, Viudo(a), Superior Universitario,Superior,Mestizo,nan, Empleado privado,21.0,Empleo Adecuado/Pleno,550.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",256.6666666666667,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Peor, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,130150,2,3,85,1,13
1975,13015090360100906101,130150903601009061, Rural, Mujer,51.0," IESS, seguro general", Ninguno, Viudo(a), Superior Universitario,Superior,Mestizo,nan, Empleado privado,21.0,Empleo Adecuado/Pleno,550.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",256.6666666666667,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Peor, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,130150,2,3,87,3,18
1976,13015090360100906101,130150903601009061, Rural, Mujer,51.0," IESS, seguro general", Ninguno, Viudo(a), Superior Universitario,Superior,Mestizo,nan, Empleado privado,21.0,Empleo Adecuado/Pleno,550.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",256.6666666666667,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Peor, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,130150,2,3,Ausentes,39,2
1977,13015090360100906101,130150903601009061, Rural, Mujer,51.0," IESS, seguro general", Ninguno, Viudo(a), Superior Universitario,Superior,Mestizo,nan, Empleado privado,21.0,Empleo Adecuado/Pleno,550.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",256.6666666666667,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Peor, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,130150,2,3,Blancos,10,16
1978,13015090360100906101,130150903601009061, Rural, Mujer,51.0," IESS, seguro general", Ninguno, Viudo(a), Superior Universitario,Superior,Mestizo,nan, Empleado privado,21.0,Empleo Adecuado/Pleno,550.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",256.6666666666667,NO POBRE,NO INDIGENTE,Cedida, Igual, Igual, No, No, No, Igual, Igual, Peor, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,130150,2,3,Nulos,22,9
1979,13015090010100504102,130150900101005041, Rural, Mujer,62.0," IESS, seguro  campesino", Ninguno, Unión libre, Primaria,Educación Básica,Montuvio, Ama de casa,nan,,Población Económicamente Inactiva,nan,nan,nan,68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,1,5,1030,46,6
1980,13015090010100504102,130150900101005041, Rural, Mujer,62.0," IESS, seguro  campesino", Ninguno, Unión libre, Primaria,Educación Básica,Montuvio, Ama de casa,nan,,Población Económicamente Inactiva,nan,nan,nan,68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,1,5,1031,1,18
1981,13015090010100504102,130150900101005041, Rural, Mujer,62.0," IESS, seguro  campesino", Ninguno, Unión libre, Primaria,Educación Básica,Montuvio, Ama de casa,nan,,Población Económicamente Inactiva,nan,nan,nan,68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,1,5,1054,11,12
1982,13015090010100504102,130150900101005041, Rural, Mujer,62.0," IESS, seguro  campesino", Ninguno, Unión libre, Primaria,Educación Básica,Montuvio, Ama de casa,nan,,Población Económicamente Inactiva,nan,nan,nan,68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,1,5,18,12,6
1983,13015090010100504102,130150900101005041, Rural, Mujer,62.0," IESS, seguro  campesino", Ninguno, Unión libre, Primaria,Educación Básica,Montuvio, Ama de casa,nan,,Población Económicamente Inactiva,nan,nan,nan,68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,1,5,2,3,15
1984,13015090010100504102,130150900101005041, Rural, Mujer,62.0," IESS, seguro  campesino", Ninguno, Unión libre, Primaria,Educación Básica,Montuvio, Ama de casa,nan,,Población Económicamente Inactiva,nan,nan,nan,68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,1,5,29,7,11
1985,13015090010100504102,130150900101005041, Rural, Mujer,62.0," IESS, seguro  campesino", Ninguno, Unión libre, Primaria,Educación Básica,Montuvio, Ama de casa,nan,,Población Económicamente Inactiva,nan,nan,nan,68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,1,5,3,2,0
1986,13015090010100504102,130150900101005041, Rural, Mujer,62.0," IESS, seguro  campesino", Ninguno, Unión libre, Primaria,Educación Básica,Montuvio, Ama de casa,nan,,Población Económicamente Inactiva,nan,nan,nan,68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,1,5,32,2,6
1987,13015090010100504102,130150900101005041, Rural, Mujer,62.0," IESS, seguro  campesino", Ninguno, Unión libre, Primaria,Educación Básica,Montuvio, Ama de casa,nan,,Población Económicamente Inactiva,nan,nan,nan,68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,1,5,42,12,17
1988,13015090010100504102,130150900101005041, Rural, Mujer,62.0," IESS, seguro  campesino", Ninguno, Unión libre, Primaria,Educación Básica,Montuvio, Ama de casa,nan,,Población Económicamente Inactiva,nan,nan,nan,68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,1,5,61,1,17
1989,13015090010100504102,130150900101005041, Rural, Mujer,62.0," IESS, seguro  campesino", Ninguno, Unión libre, Primaria,Educación Básica,Montuvio, Ama de casa,nan,,Población Económicamente Inactiva,nan,nan,nan,68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,1,5,78,3,14
1990,13015090010100504102,130150900101005041, Rural, Mujer,62.0," IESS, seguro  campesino", Ninguno, Unión libre, Primaria,Educación Básica,Montuvio, Ama de casa,nan,,Población Económicamente Inactiva,nan,nan,nan,68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,1,5,84,1,10
1991,13015090010100504102,130150900101005041, Rural, Mujer,62.0," IESS, seguro  campesino", Ninguno, Unión libre, Primaria,Educación Básica,Montuvio, Ama de casa,nan,,Población Económicamente Inactiva,nan,nan,nan,68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,1,5,85,1,13
1992,13015090010100504102,130150900101005041, Rural, Mujer,62.0," IESS, seguro  campesino", Ninguno, Unión libre, Primaria,Educación Básica,Montuvio, Ama de casa,nan,,Población Económicamente Inactiva,nan,nan,nan,68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,1,5,87,3,18
1993,13015090010100504102,130150900101005041, Rural, Mujer,62.0," IESS, seguro  campesino", Ninguno, Unión libre, Primaria,Educación Básica,Montuvio, Ama de casa,nan,,Población Económicamente Inactiva,nan,nan,nan,68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,1,5,Ausentes,39,2
1994,13015090010100504102,130150900101005041, Rural, Mujer,62.0," IESS, seguro  campesino", Ninguno, Unión libre, Primaria,Educación Básica,Montuvio, Ama de casa,nan,,Población Económicamente Inactiva,nan,nan,nan,68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,1,5,Blancos,10,16
1995,13015090010100504102,130150900101005041, Rural, Mujer,62.0," IESS, seguro  campesino", Ninguno, Unión libre, Primaria,Educación Básica,Montuvio, Ama de casa,nan,,Población Económicamente Inactiva,nan,nan,nan,68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,1,5,Nulos,22,9
1996,13015002640400907103,130150026404009071, Urbana, Hombre,24.0, Ninguno, Ninguno, Casado(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Cuenta Propia,0.0,Otro empleo no pleno,120.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Igual, Peor, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,2,5,1030,46,6
1997,13015002640400907103,130150026404009071, Urbana, Hombre,24.0, Ninguno, Ninguno, Casado(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Cuenta Propia,0.0,Otro empleo no pleno,120.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Igual, Peor, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,2,5,1031,1,18
1998,13015002640400907103,130150026404009071, Urbana, Hombre,24.0, Ninguno, Ninguno, Casado(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Cuenta Propia,0.0,Otro empleo no pleno,120.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Igual, Peor, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,2,5,1054,11,12
1999,13015002640400907103,130150026404009071, Urbana, Hombre,24.0, Ninguno, Ninguno, Casado(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Cuenta Propia,0.0,Otro empleo no pleno,120.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Igual, Peor, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,2,5,18,12,6
2000,13015002640400907103,130150026404009071, Urbana, Hombre,24.0, Ninguno, Ninguno, Casado(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Cuenta Propia,0.0,Otro empleo no pleno,120.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Igual, Peor, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,2,5,2,3,15
2001,13015002640400907103,130150026404009071, Urbana, Hombre,24.0, Ninguno, Ninguno, Casado(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Cuenta Propia,0.0,Otro empleo no pleno,120.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Igual, Peor, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,2,5,29,7,11
2002,13015002640400907103,130150026404009071, Urbana, Hombre,24.0, Ninguno, Ninguno, Casado(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Cuenta Propia,0.0,Otro empleo no pleno,120.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Igual, Peor, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,2,5,3,2,0
2003,13015002640400907103,130150026404009071, Urbana, Hombre,24.0, Ninguno, Ninguno, Casado(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Cuenta Propia,0.0,Otro empleo no pleno,120.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Igual, Peor, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,2,5,32,2,6
2004,13015002640400907103,130150026404009071, Urbana, Hombre,24.0, Ninguno, Ninguno, Casado(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Cuenta Propia,0.0,Otro empleo no pleno,120.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Igual, Peor, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,2,5,42,12,17
2005,13015002640400907103,130150026404009071, Urbana, Hombre,24.0, Ninguno, Ninguno, Casado(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Cuenta Propia,0.0,Otro empleo no pleno,120.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Igual, Peor, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,2,5,61,1,17
2006,13015002640400907103,130150026404009071, Urbana, Hombre,24.0, Ninguno, Ninguno, Casado(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Cuenta Propia,0.0,Otro empleo no pleno,120.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Igual, Peor, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,2,5,78,3,14
2007,13015002640400907103,130150026404009071, Urbana, Hombre,24.0, Ninguno, Ninguno, Casado(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Cuenta Propia,0.0,Otro empleo no pleno,120.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Igual, Peor, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,2,5,84,1,10
2008,13015002640400907103,130150026404009071, Urbana, Hombre,24.0, Ninguno, Ninguno, Casado(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Cuenta Propia,0.0,Otro empleo no pleno,120.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Igual, Peor, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,2,5,85,1,13
2009,13015002640400907103,130150026404009071, Urbana, Hombre,24.0, Ninguno, Ninguno, Casado(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Cuenta Propia,0.0,Otro empleo no pleno,120.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Igual, Peor, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,2,5,87,3,18
2010,13015002640400907103,130150026404009071, Urbana, Hombre,24.0, Ninguno, Ninguno, Casado(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Cuenta Propia,0.0,Otro empleo no pleno,120.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Igual, Peor, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,2,5,Ausentes,39,2
2011,13015002640400907103,130150026404009071, Urbana, Hombre,24.0, Ninguno, Ninguno, Casado(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Cuenta Propia,0.0,Otro empleo no pleno,120.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Igual, Peor, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,2,5,Blancos,10,16
2012,13015002640400907103,130150026404009071, Urbana, Hombre,24.0, Ninguno, Ninguno, Casado(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Cuenta Propia,0.0,Otro empleo no pleno,120.0,Trabajad. de los servicios y comerciantes,"G. Comercio, reparación vehículos",68.0,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Peor, Igual, Peor, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,130150,2,5,Nulos,22,9
2013,13015001850100907103,130150018501009071, Urbana, Hombre,18.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Empleado privado,2.0,Otro empleo no pleno,260.0,Oficiales operarios y artesanos,F. Construcción,220.0,NO POBRE,NO INDIGENTE,Cedida, Peor, Igual, No, No, No, Peor, Igual, Peor, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,130150,1,3,1030,46,6
2014,13015001850100907103,130150018501009071, Urbana, Hombre,18.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Empleado privado,2.0,Otro empleo no pleno,260.0,Oficiales operarios y artesanos,F. Construcción,220.0,NO POBRE,NO INDIGENTE,Cedida, Peor, Igual, No, No, No, Peor, Igual, Peor, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,130150,1,3,1031,1,18
2015,13015001850100907103,130150018501009071, Urbana, Hombre,18.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Empleado privado,2.0,Otro empleo no pleno,260.0,Oficiales operarios y artesanos,F. Construcción,220.0,NO POBRE,NO INDIGENTE,Cedida, Peor, Igual, No, No, No, Peor, Igual, Peor, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,130150,1,3,1054,11,12
2016,13015001850100907103,130150018501009071, Urbana, Hombre,18.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Empleado privado,2.0,Otro empleo no pleno,260.0,Oficiales operarios y artesanos,F. Construcción,220.0,NO POBRE,NO INDIGENTE,Cedida, Peor, Igual, No, No, No, Peor, Igual, Peor, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,130150,1,3,18,12,6
2017,13015001850100907103,130150018501009071, Urbana, Hombre,18.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Empleado privado,2.0,Otro empleo no pleno,260.0,Oficiales operarios y artesanos,F. Construcción,220.0,NO POBRE,NO INDIGENTE,Cedida, Peor, Igual, No, No, No, Peor, Igual, Peor, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,130150,1,3,2,3,15
2018,13015001850100907103,130150018501009071, Urbana, Hombre,18.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Empleado privado,2.0,Otro empleo no pleno,260.0,Oficiales operarios y artesanos,F. Construcción,220.0,NO POBRE,NO INDIGENTE,Cedida, Peor, Igual, No, No, No, Peor, Igual, Peor, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,130150,1,3,29,7,11
2019,13015001850100907103,130150018501009071, Urbana, Hombre,18.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Empleado privado,2.0,Otro empleo no pleno,260.0,Oficiales operarios y artesanos,F. Construcción,220.0,NO POBRE,NO INDIGENTE,Cedida, Peor, Igual, No, No, No, Peor, Igual, Peor, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,130150,1,3,3,2,0
2020,13015001850100907103,130150018501009071, Urbana, Hombre,18.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Empleado privado,2.0,Otro empleo no pleno,260.0,Oficiales operarios y artesanos,F. Construcción,220.0,NO POBRE,NO INDIGENTE,Cedida, Peor, Igual, No, No, No, Peor, Igual, Peor, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,130150,1,3,32,2,6
2021,13015001850100907103,130150018501009071, Urbana, Hombre,18.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Empleado privado,2.0,Otro empleo no pleno,260.0,Oficiales operarios y artesanos,F. Construcción,220.0,NO POBRE,NO INDIGENTE,Cedida, Peor, Igual, No, No, No, Peor, Igual, Peor, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,130150,1,3,42,12,17
2022,13015001850100907103,130150018501009071, Urbana, Hombre,18.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Mestizo,nan, Empleado privado,2.0,Otro empleo no pleno,260.0,Oficiales operarios y artesanos,F. Construcción,220.0,NO POBRE,NO INDIGENTE,Cedida, Peor, Igual, No, No, No, Peor, Igual, Peor, Igual,Mujer,0,2,0,0,0,Hogar tipo 5,130150,1,3,61,1,17
